Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"117,240,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,31,
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"426,985,000",
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,37,
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"261,580,000",
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,15,
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"228,702,000",
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,405,000",
SURVEY,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,9,
SURVEY,2013,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"264,899,000",
SURVEY,2013,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,543,000",
SURVEY,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,875,000",
SURVEY,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,390,000",
SURVEY,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,395,000",
SURVEY,2013,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,640,000",
SURVEY,2013,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,845,000",
SURVEY,2013,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,765,000",
SURVEY,2013,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,858,000",
SURVEY,2013,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,945,000",
SURVEY,2013,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"127,346,000",
SURVEY,2013,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,27,
SURVEY,2013,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,855,881,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,127,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"837,517,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,64,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"567,820,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,64,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"269,697,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,50,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"70,906,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,16,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,422,393,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,61,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PARMESAN & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"121,729,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PROVOLONE & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"188,411,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, ROMANO & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"25,658,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"961,016,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,42,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"52,982,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,20,
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"33,695,000",
SURVEY,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,246,740,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,61,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"596,065,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,19,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"325,153,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,17,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"270,912,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"28,576,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"111,949,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,15,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,421,675,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,28,
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,305,536,000",
SURVEY,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,25,
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"864,496,000",
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,11,
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"607,530,000",
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"461,539,000",
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"145,991,000",
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"205,018,000",
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"175,982,000",
SURVEY,2012,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"69,114,000",
SURVEY,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,11,
SURVEY,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"33,680,000",
SURVEY,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"35,883,000",
SURVEY,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"256,641,000",
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,10,
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"200,709,000",
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"128,316,000",
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"72,393,000",
SURVEY,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"626,594,000",
SURVEY,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,12,
SURVEY,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"492,676,000",
SURVEY,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,943,000",
SURVEY,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,121,000",
SURVEY,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"747,880,000",
SURVEY,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"750,482,000",
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,58,
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"82,279,000",
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"122,074,000",
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"110,786,000",
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"364,573,000",
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,14,
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"194,712,000",
SURVEY,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,10,
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"198,908,000",
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,21,
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"14,794,000",
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"13,041,000",
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,114,000",
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"137,678,000",
